,end,val,accn,fy,fp,form,filed,frame,ticker
1486,2016-07-31,4250000000,0000896878-16-000286,2016.0,FY,10-K,2016-09-01,,INTU
1487,2016-07-31,4250000000,0000896878-17-000130,2017.0,FY,10-K,2017-09-01,CY2016Q2I,INTU
1488,2017-07-31,4068000000,0000896878-17-000130,2017.0,FY,10-K,2017-09-01,,INTU
1489,2017-07-31,4068000000,0000896878-18-000171,2018.0,FY,10-K,2018-08-31,CY2017Q2I,INTU
1490,2018-07-31,5178000000,0000896878-18-000171,2018.0,FY,10-K,2018-08-31,,INTU
1491,2018-07-31,5134000000,0000896878-19-000132,2019.0,FY,10-K,2019-08-30,CY2018Q2I,INTU
1492,2019-07-31,6283000000,0000896878-19-000132,2019.0,FY,10-K,2019-08-30,,INTU
1493,2019-07-31,6283000000,0000896878-20-000148,2020.0,FY,10-K,2020-08-31,CY2019Q2I,INTU
1494,2020-07-31,10931000000,0000896878-20-000148,2020.0,FY,10-K,2020-08-31,,INTU
1495,2020-07-31,10931000000,0000896878-21-000233,2021.0,FY,10-K,2021-09-08,CY2020Q2I,INTU
1496,2021-07-31,15516000000,0000896878-21-000233,2021.0,FY,10-K,2021-09-08,,INTU
1497,2021-07-31,15516000000,0000896878-22-000028,2022.0,FY,10-K,2022-09-02,CY2021Q2I,INTU
1498,2022-07-31,27734000000,0000896878-22-000028,2022.0,FY,10-K,2022-09-02,,INTU
1499,2022-07-31,27734000000,0000896878-23-000034,2023.0,FY,10-K,2023-09-01,CY2022Q2I,INTU
1500,2023-07-31,27780000000,0000896878-23-000034,2023.0,FY,10-K,2023-09-01,,INTU
1501,2008-12-31,36427000000,0001193125-10-044311,2009.0,FY,10-K,2010-03-01,CY2008Q4I,AMGN
1502,2009-12-31,39629000000,0001193125-10-044311,2009.0,FY,10-K,2010-03-01,,AMGN
1503,2009-12-31,39629000000,0000950123-11-018800,2010.0,FY,10-K,2011-02-25,CY2009Q4I,AMGN
1504,2010-12-31,43486000000,0000950123-11-018800,2010.0,FY,10-K,2011-02-25,,AMGN
1505,2010-12-31,43486000000,0001193125-12-086670,2011.0,FY,10-K,2012-02-29,CY2010Q4I,AMGN
1506,2011-12-31,48871000000,0001193125-12-086670,2011.0,FY,10-K,2012-02-29,,AMGN
1507,2011-12-31,48871000000,0001445305-13-000364,2012.0,FY,10-K,2013-02-27,CY2011Q4I,AMGN
1508,2012-12-31,54298000000,0001445305-13-000364,2012.0,FY,10-K,2013-02-27,,AMGN
1509,2012-12-31,54298000000,0000318154-14-000004,2013.0,FY,10-K,2014-02-24,CY2012Q4I,AMGN
1510,2013-12-31,66125000000,0000318154-14-000004,2013.0,FY,10-K,2014-02-24,,AMGN
1511,2013-12-31,66125000000,0000318154-15-000005,2014.0,FY,10-K,2015-02-19,CY2013Q4I,AMGN
1512,2014-12-31,69009000000,0000318154-15-000005,2014.0,FY,10-K,2015-02-19,,AMGN
1513,2014-12-31,69009000000,0000318154-16-000031,2015.0,FY,10-K,2016-02-16,,AMGN
1514,2015-12-31,71576000000,0000318154-16-000031,2015.0,FY,10-K,2016-02-16,,AMGN
1515,2015-12-31,71449000000,0000318154-17-000004,2016.0,FY,10-K,2017-02-14,CY2015Q4I,AMGN
1516,2016-12-31,77626000000,0000318154-17-000004,2016.0,FY,10-K,2017-02-14,,AMGN
1517,2016-12-31,77626000000,0000318154-18-000004,2017.0,FY,10-K,2018-02-13,CY2016Q4I,AMGN
1518,2017-12-31,79954000000,0000318154-18-000004,2017.0,FY,10-K,2018-02-13,,AMGN
1519,2017-12-31,79954000000,0000318154-19-000008,2018.0,FY,10-K,2019-02-13,CY2017Q4I,AMGN
1520,2018-12-31,66416000000,0000318154-19-000008,2018.0,FY,10-K,2019-02-13,,AMGN
1521,2018-12-31,66416000000,0000318154-20-000017,2019.0,FY,10-K,2020-02-12,CY2018Q4I,AMGN
1522,2019-12-31,59707000000,0000318154-20-000017,2019.0,FY,10-K,2020-02-12,,AMGN
1523,2019-12-31,59707000000,0000318154-21-000010,2020.0,FY,10-K,2021-02-09,CY2019Q4I,AMGN
1524,2020-12-31,62948000000,0000318154-21-000010,2020.0,FY,10-K,2021-02-09,,AMGN
1525,2020-12-31,62948000000,0000318154-22-000010,2021.0,FY,10-K,2022-02-16,CY2020Q4I,AMGN
1526,2021-12-31,61165000000,0000318154-22-000010,2021.0,FY,10-K,2022-02-16,,AMGN
1527,2021-12-31,61165000000,0000318154-23-000017,2022.0,FY,10-K,2023-02-09,CY2021Q4I,AMGN
1528,2022-12-31,65121000000,0000318154-23-000017,2022.0,FY,10-K,2023-02-09,,AMGN
1529,2022-12-31,65121000000,0000318154-24-000011,2023.0,FY,10-K,2024-02-14,CY2022Q4I,AMGN
1530,2023-12-31,97154000000,0000318154-24-000011,2023.0,FY,10-K,2024-02-14,,AMGN
1531,2008-12-31,126074000000,0001193125-10-041232,2009.0,FY,10-K,2010-02-26,CY2008Q4I,AXP
1532,2009-12-31,124088000000,0001193125-10-041232,2009.0,FY,10-K,2010-02-26,,AXP
1533,2009-12-31,125145000000,0000950123-11-019072,2010.0,FY,10-K,2011-02-28,CY2009Q4I,AXP
1534,2010-12-31,147042000000,0000950123-11-019072,2010.0,FY,10-K,2011-02-28,,AXP
1535,2010-12-31,146689000000,0001193125-12-077400,2011.0,FY,10-K,2012-02-24,CY2010Q4I,AXP
1536,2011-12-31,153337000000,0001193125-12-077400,2011.0,FY,10-K,2012-02-24,,AXP
1537,2011-12-31,153337000000,0001193125-13-070554,2012.0,FY,10-K,2013-02-22,CY2011Q4I,AXP
1538,2012-12-31,153140000000,0001193125-13-070554,2012.0,FY,10-K,2013-02-22,,AXP
1539,2012-12-31,153140000000,0001193125-14-066777,2013.0,FY,10-K,2014-02-25,CY2012Q4I,AXP
1540,2013-12-31,153375000000,0001193125-14-066777,2013.0,FY,10-K,2014-02-25,,AXP
1541,2013-12-31,153375000000,0001193125-15-059931,2014.0,FY,10-K,2015-02-24,,AXP
1542,2013-12-31,153000000000,0001193125-16-469798,2015.0,FY,10-K,2016-02-19,CY2013Q4I,AXP
1543,2014-12-31,159103000000,0001193125-15-059931,2014.0,FY,10-K,2015-02-24,,AXP
1544,2014-12-31,159103000000,0001193125-16-469798,2015.0,FY,10-K,2016-02-19,,AXP
1545,2014-12-31,159000000000,0001193125-17-047588,2016.0,FY,10-K,2017-02-17,CY2014Q4I,AXP
1546,2015-12-31,161184000000,0001193125-16-469798,2015.0,FY,10-K,2016-02-19,,AXP
1547,2015-12-31,161184000000,0001193125-17-047588,2016.0,FY,10-K,2017-02-17,,AXP
1548,2015-12-31,161000000000,0000004962-18-000032,2017.0,FY,10-K,2018-02-16,CY2015Q4I,AXP
1549,2016-12-31,158893000000,0001193125-17-047588,2016.0,FY,10-K,2017-02-17,,AXP
1550,2016-12-31,158893000000,0000004962-18-000032,2017.0,FY,10-K,2018-02-16,,AXP
1551,2016-12-31,159000000000,0000004962-19-000018,2018.0,FY,10-K,2019-02-13,CY2016Q4I,AXP
1552,2017-12-31,181159000000,0000004962-18-000032,2017.0,FY,10-K,2018-02-16,,AXP
1553,2017-12-31,181196000000,0000004962-19-000018,2018.0,FY,10-K,2019-02-13,,AXP
1554,2017-12-31,181000000000,0000004962-20-000030,2019.0,FY,10-K,2020-02-13,CY2017Q4I,AXP
1555,2018-12-31,188602000000,0000004962-19-000018,2018.0,FY,10-K,2019-02-13,,AXP
1556,2018-12-31,188602000000,0000004962-20-000030,2019.0,FY,10-K,2020-02-13,,AXP
1557,2018-12-31,189000000000,0000004962-21-000013,2020.0,FY,10-K,2021-02-12,CY2018Q4I,AXP
1558,2019-12-31,198321000000,0000004962-20-000030,2019.0,FY,10-K,2020-02-13,,AXP
1559,2019-12-31,198321000000,0000004962-21-000013,2020.0,FY,10-K,2021-02-12,,AXP
1560,2019-12-31,198000000000,0000004962-22-000008,2021.0,FY,10-K,2022-02-11,CY2019Q4I,AXP
1561,2020-12-31,191367000000,0000004962-21-000013,2020.0,FY,10-K,2021-02-12,,AXP
1562,2020-12-31,191367000000,0000004962-22-000008,2021.0,FY,10-K,2022-02-11,,AXP
1563,2020-12-31,191000000000,0000004962-23-000006,2022.0,FY,10-K,2023-02-10,CY2020Q4I,AXP
1564,2021-12-31,188548000000,0000004962-22-000008,2021.0,FY,10-K,2022-02-11,,AXP
1565,2021-12-31,188548000000,0000004962-23-000006,2022.0,FY,10-K,2023-02-10,,AXP
1566,2021-12-31,189000000000,0000004962-24-000013,2023.0,FY,10-K,2024-02-09,CY2021Q4I,AXP
1567,2022-12-31,228354000000,0000004962-23-000006,2022.0,FY,10-K,2023-02-10,,AXP
1568,2022-12-31,228354000000,0000004962-24-000013,2023.0,FY,10-K,2024-02-09,CY2022Q4I,AXP
1569,2023-12-31,261108000000,0000004962-24-000013,2023.0,FY,10-K,2024-02-09,,AXP
1570,2007-12-31,56132000000,0000018230-10-000092,2009.0,FY,10-K,2010-02-19,CY2007Q4I,CAT
1571,2008-12-31,67782000000,0000018230-10-000092,2009.0,FY,10-K,2010-02-19,,CAT
1572,2008-12-31,67782000000,0001104659-11-008938,2010.0,FY,10-K,2011-02-22,,CAT
1573,2009-12-31,60038000000,0000018230-10-000092,2009.0,FY,10-K,2010-02-19,,CAT
1574,2009-12-31,60038000000,0001104659-11-008938,2010.0,FY,10-K,2011-02-22,,CAT
1575,2009-12-31,60038000000,0001104659-12-011331,2011.0,FY,10-K,2012-02-21,CY2009Q4I,CAT
1576,2010-12-31,64020000000,0001104659-11-008938,2010.0,FY,10-K,2011-02-22,,CAT
1577,2010-12-31,64020000000,0001104659-12-011331,2011.0,FY,10-K,2012-02-21,,CAT
1578,2010-12-31,64020000000,0000018230-13-000075,2012.0,FY,10-K,2013-02-19,CY2010Q4I,CAT
1579,2011-12-31,81446000000,0001104659-12-011331,2011.0,FY,10-K,2012-02-21,,CAT
1580,2011-12-31,81446000000,0000018230-13-000075,2012.0,FY,10-K,2013-02-19,,CAT
1581,2011-12-31,81218000000,0000018230-14-000058,2013.0,FY,10-K,2014-02-18,CY2011Q4I,CAT
1582,2012-12-31,89356000000,0000018230-13-000075,2012.0,FY,10-K,2013-02-19,,CAT
1583,2012-12-31,88970000000,0000018230-14-000058,2013.0,FY,10-K,2014-02-18,,CAT
1584,2012-12-31,88970000000,0000018230-15-000061,2014.0,FY,10-K,2015-02-17,CY2012Q4I,CAT
1585,2013-12-31,84896000000,0000018230-14-000058,2013.0,FY,10-K,2014-02-18,,CAT
1586,2013-12-31,84896000000,0000018230-15-000061,2014.0,FY,10-K,2015-02-17,,CAT
1587,2013-12-31,84896000000,0000018230-16-000410,2015.0,FY,10-K,2016-02-16,,CAT
1588,2014-12-31,84681000000,0000018230-15-000061,2014.0,FY,10-K,2015-02-17,,CAT
1589,2014-12-31,84681000000,0000018230-16-000410,2015.0,FY,10-K,2016-02-16,,CAT
1590,2014-12-31,84498000000,0000018230-17-000041,2016.0,FY,10-K,2017-02-15,CY2014Q4I,CAT
1591,2015-12-31,78497000000,0000018230-16-000410,2015.0,FY,10-K,2016-02-16,,CAT
1592,2015-12-31,78342000000,0000018230-17-000041,2016.0,FY,10-K,2017-02-15,,CAT
1593,2015-12-31,78342000000,0000018230-18-000042,2017.0,FY,10-K,2018-02-15,CY2015Q4I,CAT
1594,2016-12-31,74704000000,0000018230-17-000041,2016.0,FY,10-K,2017-02-15,,CAT
1595,2016-12-31,74704000000,0000018230-18-000042,2017.0,FY,10-K,2018-02-15,,CAT
1596,2016-12-31,74704000000,0000018230-19-000034,2018.0,FY,10-K,2019-02-14,CY2016Q4I,CAT
1597,2017-12-31,76962000000,0000018230-18-000042,2017.0,FY,10-K,2018-02-15,,CAT
1598,2017-12-31,76962000000,0000018230-19-000034,2018.0,FY,10-K,2019-02-14,CY2017Q4I,CAT
1599,2018-12-31,78509000000,0000018230-19-000034,2018.0,FY,10-K,2019-02-14,,CAT
1600,2018-12-31,78509000000,0000018230-20-000056,2019.0,FY,10-K,2020-02-19,CY2018Q4I,CAT
1601,2019-12-31,78453000000,0000018230-20-000056,2019.0,FY,10-K,2020-02-19,,CAT
1602,2019-12-31,78453000000,0000018230-21-000063,2020.0,FY,10-K,2021-02-17,CY2019Q4I,CAT
1603,2020-12-31,78324000000,0000018230-21-000063,2020.0,FY,10-K,2021-02-17,,CAT
1604,2020-12-31,78324000000,0000018230-22-000050,2021.0,FY,10-K,2022-02-16,CY2020Q4I,CAT
1605,2021-12-31,82793000000,0000018230-22-000050,2021.0,FY,10-K,2022-02-16,,CAT
1606,2021-12-31,82793000000,0000018230-23-000011,2022.0,FY,10-K,2023-02-15,CY2021Q4I,CAT
1607,2022-12-31,81943000000,0000018230-23-000011,2022.0,FY,10-K,2023-02-15,,CAT
1608,2022-12-31,81943000000,0000018230-24-000009,2023.0,FY,10-K,2024-02-16,CY2022Q4I,CAT
1609,2023-12-31,87476000000,0000018230-24-000009,2023.0,FY,10-K,2024-02-16,,CAT
1610,2008-12-31,32972000000,0001193125-10-041735,2009.0,FY,10-K,2010-02-26,CY2008Q4I,PM
1611,2009-12-31,34552000000,0001193125-10-041735,2009.0,FY,10-K,2010-02-26,,PM
1612,2009-12-31,34552000000,0001193125-11-046772,2010.0,FY,10-K,2011-02-25,CY2009Q4I,PM
1613,2010-12-31,35050000000,0001193125-11-046772,2010.0,FY,10-K,2011-02-25,,PM
1614,2010-12-31,35050000000,0001193125-12-076983,2011.0,FY,10-K,2012-02-24,CY2010Q4I,PM
1615,2011-12-31,35488000000,0001193125-12-076983,2011.0,FY,10-K,2012-02-24,,PM
1616,2011-12-31,35488000000,0001413329-13-000019,2012.0,FY,10-K,2013-02-22,CY2011Q4I,PM
1617,2012-12-31,37670000000,0001413329-13-000019,2012.0,FY,10-K,2013-02-22,,PM
1618,2012-12-31,37670000000,0001413329-14-000012,2013.0,FY,10-K,2014-02-21,CY2012Q4I,PM
1619,2013-12-31,38168000000,0001413329-14-000012,2013.0,FY,10-K,2014-02-21,,PM
1620,2013-12-31,38168000000,0001413329-15-000016,2014.0,FY,10-K,2015-02-20,CY2013Q4I,PM
1621,2014-12-31,35187000000,0001413329-15-000016,2014.0,FY,10-K,2015-02-20,,PM
1622,2014-12-31,35187000000,0001413329-16-000076,2015.0,FY,10-K,2016-02-17,CY2014Q4I,PM
1623,2015-12-31,33956000000,0001413329-16-000076,2015.0,FY,10-K,2016-02-17,,PM
1624,2015-12-31,33956000000,0001413329-17-000014,2016.0,FY,10-K,2017-02-14,CY2015Q4I,PM
1625,2016-12-31,36851000000,0001413329-17-000014,2016.0,FY,10-K,2017-02-14,,PM
1626,2016-12-31,36851000000,0001413329-18-000007,2017.0,FY,10-K,2018-02-13,CY2016Q4I,PM
1627,2017-12-31,42968000000,0001413329-18-000007,2017.0,FY,10-K,2018-02-13,,PM
1628,2017-12-31,42968000000,0001413329-19-000007,2018.0,FY,10-K,2019-02-07,CY2017Q4I,PM
1629,2018-12-31,39801000000,0001413329-19-000007,2018.0,FY,10-K,2019-02-07,,PM
1630,2018-12-31,39801000000,0001413329-20-000007,2019.0,FY,10-K,2020-02-07,CY2018Q4I,PM
1631,2019-12-31,42875000000,0001413329-20-000007,2019.0,FY,10-K,2020-02-07,,PM
1632,2019-12-31,42875000000,0001413329-21-000007,2020.0,FY,10-K,2021-02-09,CY2019Q4I,PM
1633,2020-12-31,44815000000,0001413329-21-000007,2020.0,FY,10-K,2021-02-09,,PM
1634,2020-12-31,44815000000,0001413329-22-000011,2021.0,FY,10-K,2022-02-11,CY2020Q4I,PM
1635,2021-12-31,41290000000,0001413329-22-000011,2021.0,FY,10-K,2022-02-11,,PM
1636,2021-12-31,41290000000,0001413329-23-000025,2022.0,FY,10-K,2023-02-10,CY2021Q4I,PM
1637,2022-12-31,61681000000,0001413329-23-000025,2022.0,FY,10-K,2023-02-10,,PM
1638,2022-12-31,61681000000,0001413329-24-000013,2023.0,FY,10-K,2024-02-08,CY2022Q4I,PM
1639,2023-12-31,65304000000,0001413329-24-000013,2023.0,FY,10-K,2024-02-08,,PM
1640,2010-09-02,14693000000,0000723125-11-000189,2011.0,FY,10-K,2011-10-25,CY2010Q3I,MU
1641,2011-09-01,14752000000,0000723125-11-000189,2011.0,FY,10-K,2011-10-25,,MU
1642,2011-09-01,14752000000,0000723125-12-000156,2012.0,FY,10-K,2012-10-29,CY2011Q3I,MU
1643,2012-08-30,14328000000,0000723125-12-000156,2012.0,FY,10-K,2012-10-29,,MU
1644,2012-08-30,14328000000,0000723125-13-000228,2013.0,FY,10-K,2013-10-28,,MU
1645,2013-08-29,19118000000,0000723125-13-000228,2013.0,FY,10-K,2013-10-28,,MU
1646,2013-08-29,19118000000,0000723125-14-000195,2014.0,FY,10-K,2014-10-27,CY2013Q3I,MU
1647,2014-08-28,22498000000,0000723125-14-000195,2014.0,FY,10-K,2014-10-27,,MU
1648,2014-08-28,22416000000,0000723125-15-000112,2015.0,FY,10-K,2015-10-27,CY2014Q3I,MU
1649,2015-09-03,24143000000,0000723125-15-000112,2015.0,FY,10-K,2015-10-27,,MU
1650,2015-09-03,24143000000,0000723125-16-000269,2016.0,FY,10-K,2016-10-28,,MU
1651,2016-09-01,27540000000,0000723125-16-000269,2016.0,FY,10-K,2016-10-28,,MU
1652,2016-09-01,27540000000,0000723125-17-000131,2017.0,FY,10-K,2017-10-26,CY2016Q3I,MU
1653,2017-08-31,35336000000,0000723125-17-000131,2017.0,FY,10-K,2017-10-26,,MU
1654,2017-08-31,35336000000,0000723125-18-000092,2018.0,FY,10-K,2018-10-15,CY2017Q3I,MU
1655,2018-08-30,43376000000,0000723125-18-000092,2018.0,FY,10-K,2018-10-15,,MU
1656,2018-08-30,43376000000,0000723125-19-000094,2019.0,FY,10-K,2019-10-17,CY2018Q3I,MU
1657,2019-08-29,48887000000,0000723125-19-000094,2019.0,FY,10-K,2019-10-17,,MU
1658,2019-08-29,48887000000,0000723125-20-000082,2020.0,FY,10-K,2020-10-19,CY2019Q3I,MU
1659,2020-09-03,53678000000,0000723125-20-000082,2020.0,FY,10-K,2020-10-19,,MU
1660,2020-09-03,53678000000,0000723125-21-000065,2021.0,FY,10-K,2021-10-08,CY2020Q3I,MU
1661,2021-09-02,58849000000,0000723125-21-000065,2021.0,FY,10-K,2021-10-08,,MU
1662,2021-09-02,58849000000,0000723125-22-000048,2022.0,FY,10-K,2022-10-07,CY2021Q3I,MU
1663,2022-09-01,66283000000,0000723125-22-000048,2022.0,FY,10-K,2022-10-07,,MU
1664,2022-09-01,66283000000,0000723125-23-000054,2023.0,FY,10-K,2023-10-06,CY2022Q3I,MU
1665,2023-08-31,64254000000,0000723125-23-000054,2023.0,FY,10-K,2023-10-06,,MU
1666,2008-12-31,111148000000,0001193125-10-042425,2009.0,FY,10-K,2010-02-26,CY2008Q4I,PFE
1667,2009-12-31,212949000000,0001193125-10-042425,2009.0,FY,10-K,2010-02-26,,PFE
1668,2009-12-31,212949000000,0001193125-11-048877,2010.0,FY,10-K,2011-02-28,CY2009Q4I,PFE
1669,2010-12-31,195014000000,0001193125-11-048877,2010.0,FY,10-K,2011-02-28,,PFE
1670,2010-12-31,195014000000,0001193125-12-085703,2011.0,FY,10-K,2012-02-28,CY2010Q4I,PFE
1671,2011-12-31,188002000000,0001193125-12-085703,2011.0,FY,10-K,2012-02-28,,PFE
1672,2011-12-31,188002000000,0000078003-13-000006,2012.0,FY,10-K,2013-02-28,CY2011Q4I,PFE
1673,2012-12-31,185798000000,0000078003-13-000006,2012.0,FY,10-K,2013-02-28,,PFE
1674,2012-12-31,185798000000,0000078003-14-000018,2013.0,FY,10-K,2014-02-28,CY2012Q4I,PFE
1675,2013-12-31,172101000000,0000078003-14-000018,2013.0,FY,10-K,2014-02-28,,PFE
1676,2013-12-31,172101000000,0000078003-15-000014,2014.0,FY,10-K,2015-02-27,CY2013Q4I,PFE
1677,2014-12-31,169274000000,0000078003-15-000014,2014.0,FY,10-K,2015-02-27,,PFE
1678,2014-12-31,167566000000,0000078003-16-000077,2015.0,FY,10-K,2016-02-29,CY2014Q4I,PFE
1679,2015-12-31,167460000000,0000078003-16-000077,2015.0,FY,10-K,2016-02-29,,PFE
1680,2015-12-31,167381000000,0000078003-17-000014,2016.0,FY,10-K,2017-02-23,CY2015Q4I,PFE
1681,2016-12-31,171615000000,0000078003-17-000014,2016.0,FY,10-K,2017-02-23,,PFE
1682,2016-12-31,171615000000,0000078003-18-000027,2017.0,FY,10-K,2018-02-22,CY2016Q4I,PFE
1683,2017-12-31,171797000000,0000078003-18-000027,2017.0,FY,10-K,2018-02-22,,PFE
1684,2017-12-31,171797000000,0000078003-19-000015,2018.0,FY,10-K,2019-02-28,CY2017Q4I,PFE
1685,2018-12-31,159422000000,0000078003-19-000015,2018.0,FY,10-K,2019-02-28,,PFE
1686,2018-12-31,159422000000,0000078003-20-000014,2019.0,FY,10-K,2020-02-27,CY2018Q4I,PFE
1687,2019-12-31,167489000000,0000078003-20-000014,2019.0,FY,10-K,2020-02-27,,PFE
1688,2019-12-31,167594000000,0000078003-21-000038,2020.0,FY,10-K,2021-02-25,CY2019Q4I,PFE
1689,2020-12-31,154229000000,0000078003-21-000038,2020.0,FY,10-K,2021-02-25,,PFE
1690,2020-12-31,154229000000,0000078003-22-000027,2021.0,FY,10-K,2022-02-24,CY2020Q4I,PFE
1691,2021-12-31,181476000000,0000078003-22-000027,2021.0,FY,10-K,2022-02-24,,PFE
1692,2021-12-31,181476000000,0000078003-23-000024,2022.0,FY,10-K,2023-02-23,CY2021Q4I,PFE
1693,2022-12-31,197205000000,0000078003-23-000024,2022.0,FY,10-K,2023-02-23,,PFE
1694,2022-12-31,197205000000,0000078003-24-000039,2023.0,FY,10-K,2024-02-22,CY2022Q4I,PFE
1695,2023-12-31,226501000000,0000078003-24-000039,2023.0,FY,10-K,2024-02-22,,PFE
1696,2008-12-31,109524000000,0001047469-10-001151,2009.0,FY,10-K,2010-02-23,,IBM
1697,2008-12-31,109524000000,0001047469-11-001117,2010.0,FY,10-K,2011-02-22,CY2008Q4I,IBM
1698,2009-12-31,109022000000,0001047469-10-001151,2009.0,FY,10-K,2010-02-23,,IBM
1699,2009-12-31,109022000000,0001047469-11-001117,2010.0,FY,10-K,2011-02-22,,IBM
1700,2009-12-31,109022000000,0001047469-12-001742,2011.0,FY,10-K,2012-02-28,CY2009Q4I,IBM
1701,2010-12-31,113452000000,0001047469-11-001117,2010.0,FY,10-K,2011-02-22,,IBM
1702,2010-12-31,113452000000,0001047469-12-001742,2011.0,FY,10-K,2012-02-28,,IBM
1703,2010-12-31,113452000000,0001047469-13-001698,2012.0,FY,10-K,2013-02-26,CY2010Q4I,IBM
1704,2011-12-31,116433000000,0001047469-12-001742,2011.0,FY,10-K,2012-02-28,,IBM
1705,2011-12-31,116433000000,0001047469-13-001698,2012.0,FY,10-K,2013-02-26,,IBM
1706,2011-12-31,116433000000,0001047469-14-001302,2013.0,FY,10-K,2014-02-25,CY2011Q4I,IBM
1707,2012-12-31,119213000000,0001047469-13-001698,2012.0,FY,10-K,2013-02-26,,IBM
1708,2012-12-31,119213000000,0001047469-14-001302,2013.0,FY,10-K,2014-02-25,,IBM
1709,2012-12-31,119213000000,0001047469-15-001106,2014.0,FY,10-K,2015-02-24,CY2012Q4I,IBM
1710,2013-12-31,126223000000,0001047469-14-001302,2013.0,FY,10-K,2014-02-25,,IBM
1711,2013-12-31,126223000000,0001047469-15-001106,2014.0,FY,10-K,2015-02-24,,IBM
1712,2013-12-31,125641000000,0001047469-16-010329,2015.0,FY,10-K,2016-02-23,,IBM
1713,2014-12-31,117532000000,0001047469-15-001106,2014.0,FY,10-K,2015-02-24,,IBM
1714,2014-12-31,117271000000,0001047469-16-010329,2015.0,FY,10-K,2016-02-23,,IBM
1715,2014-12-31,117271000000,0001047469-17-001061,2016.0,FY,10-K,2017-02-28,CY2014Q4I,IBM
1716,2015-12-31,110495000000,0001047469-16-010329,2015.0,FY,10-K,2016-02-23,,IBM
1717,2015-12-31,110495000000,0001047469-17-001061,2016.0,FY,10-K,2017-02-28,,IBM
1718,2015-12-31,110495000000,0001047469-18-001117,2017.0,FY,10-K,2018-02-27,CY2015Q4I,IBM
1719,2016-12-31,117470000000,0001047469-17-001061,2016.0,FY,10-K,2017-02-28,,IBM
1720,2016-12-31,117470000000,0001047469-18-001117,2017.0,FY,10-K,2018-02-27,,IBM
1721,2016-12-31,117470000000,0001047469-19-000712,2018.0,FY,10-K,2019-02-26,CY2016Q4I,IBM
1722,2017-12-31,125356000000,0001047469-18-001117,2017.0,FY,10-K,2018-02-27,,IBM
1723,2017-12-31,125356000000,0001047469-19-000712,2018.0,FY,10-K,2019-02-26,,IBM
1724,2017-12-31,125356000000,0001558370-20-001334,2019.0,FY,10-K,2020-02-25,CY2017Q4I,IBM
1725,2018-12-31,123382000000,0001047469-19-000712,2018.0,FY,10-K,2019-02-26,,IBM
1726,2018-12-31,123382000000,0001558370-20-001334,2019.0,FY,10-K,2020-02-25,,IBM
1727,2018-12-31,123382000000,0001558370-21-001489,2020.0,FY,10-K,2021-02-23,CY2018Q4I,IBM
1728,2019-12-31,152186000000,0001558370-20-001334,2019.0,FY,10-K,2020-02-25,,IBM
1729,2019-12-31,152186000000,0001558370-21-001489,2020.0,FY,10-K,2021-02-23,,IBM
1730,2019-12-31,152186000000,0001558370-22-001584,2021.0,FY,10-K,2022-02-22,CY2019Q4I,IBM
1731,2020-12-31,155971000000,0001558370-21-001489,2020.0,FY,10-K,2021-02-23,,IBM
1732,2020-12-31,155971000000,0001558370-22-001584,2021.0,FY,10-K,2022-02-22,,IBM
1733,2020-12-31,155971000000,0001558370-23-002376,2022.0,FY,10-K,2023-02-28,CY2020Q4I,IBM
1734,2021-12-31,132001000000,0001558370-22-001584,2021.0,FY,10-K,2022-02-22,,IBM
1735,2021-12-31,132001000000,0001558370-23-002376,2022.0,FY,10-K,2023-02-28,CY2021Q4I,IBM
1736,2022-12-31,127243000000,0001558370-23-002376,2022.0,FY,10-K,2023-02-28,,IBM
1737,2022-12-31,127243000000,0000051143-24-000012,2023.0,FY,10-K,2024-02-26,CY2022Q4I,IBM
1738,2023-12-31,135241000000,0000051143-24-000012,2023.0,FY,10-K,2024-02-26,,IBM
1739,2008-12-31,676764000000,0001193125-10-042763,2009.0,FY,10-K,2010-02-26,CY2008Q4I,MS
1740,2009-12-31,771462000000,0001193125-10-042763,2009.0,FY,10-K,2010-02-26,,MS
1741,2009-12-31,771462000000,0001193125-11-050049,2010.0,FY,10-K,2011-02-28,CY2009Q4I,MS
1742,2010-12-31,807698000000,0001193125-11-050049,2010.0,FY,10-K,2011-02-28,,MS
1743,2010-12-31,807698000000,0001193125-12-081807,2011.0,FY,10-K,2012-02-27,CY2010Q4I,MS
1744,2011-12-31,749898000000,0001193125-12-081807,2011.0,FY,10-K,2012-02-27,,MS
1745,2011-12-31,749898000000,0001193125-13-077191,2012.0,FY,10-K,2013-02-26,CY2011Q4I,MS
1746,2012-12-31,780960000000,0001193125-13-077191,2012.0,FY,10-K,2013-02-26,,MS
1747,2012-12-31,780960000000,0001193125-14-067354,2013.0,FY,10-K,2014-02-25,CY2012Q4I,MS
1748,2013-12-31,832702000000,0001193125-14-067354,2013.0,FY,10-K,2014-02-25,,MS
1749,2013-12-31,832702000000,0001193125-15-071980,2014.0,FY,10-K,2015-03-02,CY2013Q4I,MS
1750,2014-12-31,801510000000,0001193125-15-071980,2014.0,FY,10-K,2015-03-02,,MS
1751,2014-12-31,801510000000,0001193125-16-473553,2015.0,FY,10-K,2016-02-23,CY2014Q4I,MS
1752,2015-12-31,787465000000,0001193125-16-473553,2015.0,FY,10-K,2016-02-23,,MS
